category,name,date,text
citations,Lyndon B. Johnson,"March 07, 1966","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE DISTINGUISHED UNIT CITATION TOTHE 121ST AVIATION COMPANY(AIR MOBILE LIGHT)UNITED STATES ARMED FORCES ANDATTACHED UNITS2D MEDICAL DISPENSARY (GENERAL)8OTH TRANSPORTATION DETACHMENT(CARGO HELICOPTER FIELD MAINTENANCE)82D MEDICAL DETACHMENT(HELICOPTER AMBULANCE)134TH MEDICAL DETACHMENT257TH SIGNAL DETACHMENTDETACHMENT 7, 30TH WEATHER SQUADRON,UNITED STATES AIR FORCE6TH AIRLIFT PLATOON5TH GUNNER DETACHMENTFOREXTRAORDINARY HEROISM
The 121st Aviation Company (Air Mobile Light) and attached units distinguished themselves by extraordinary heroism while engaged in military operations in the Republic of Vietnam on 5 December 1964. The members of this Company and the foregoing units demonstrated indomitable courage and professional skill while providing direct support for a Republic of Vietnam military ground operation in territory known to be dominated by insurgents. Their outstanding effectiveness resulted in the success of aerial troop lifts despite exposure to intensive hostile gunfire, in the timely modification of techniques which kept pace with the rapidly changing tactical situations, and in the on-the-spot field maintenance for aircraft. Prompt medical assistance was given to the combat soldier and a countless number of friendly casualties were quickly evacuated from the battlefield. Through their fortitude, perseverance, and gallant efforts, these brave officers and men contributed in great measure to the progress of the counterinsurgency effort conducted in the Republic of Vietnam. The devotion to duty, outstanding achievements, and extraordinary heroism displayed by the members of the 121st Aviation Company (Air Mobile Light) and the participating units reflect great credit upon themselves and the Armed Forces of the United States.
LYNDON B. JOHNSON
"
citations,Lyndon B. Johnson,"January 29, 1964","
THE PRESIDENT of the United States of America awards this Commendation to Eddie Cantor for distinguished service to the Nation. During his illustrious career Mr. Cantor has given unstintingly of his time, talent, and energy to humanitarian causes of every description, lightening the personal burdens of the people of the Nation. His efforts have made possible major achievements in the constant struggle against disease and poverty. He has exemplified a spirit of selflessness, courage and service that reflects the highest credit upon himself and his country. He has earned the esteem and admiration of his countrymen and the enduring gratitude of this Republic.
LYNDON B. JOHNSON
"
citations,Lyndon B. Johnson,"March 20, 1968","
CITATION TO ACCOMPANY THE AWARD OF
THE PRESIDENTIAL UNIT CITATION
TO THE
6234TH TACTICAL FIGHTER WING
The 6234th Tactical Fighter Wing, Pacific Air Forces, distinguished itself by extraordinary heroism in connection with military operations against hostile armed forces in Southeast Asia, from 8 April 1965 to 8 April 1966. Throughout this period, the gallantry, professionalism, determination, and esprit de corps consistently demonstrated by the personnel of the 6234th Tactical Fighter Wing were instrumental factors in the successful completion of their assigned mission under extremely difficult and hazardous conditions. During this period, personnel of the Wing flew 10,797 sorties, totaling 26,165 hours, in the face of fire from modern, sophisticated enemy air defense weaponry, to include surface-to-air missiles. The pilots of the 6234th Tactical Fighter Wing were responsible for the destruction or damage of important military targets in North Vietnam, including airfields, petroleum storage areas, railroads, and missile sites. As a result of the Wing's operation against the infiltration routes used by the North Vietnamese, the support of the hostile forces in South Vietnam was made more difficult and costly. During this period of sustained combat operations, the Wing developed and implemented a new training program and perfected techniques for use in the F4C (Phantom) night operations, which proved exceptionally effective in assuring target destruction and providing security for aircrews . The extraordinary heroism and outstanding performance demonstrated by this unit in the pursuit of its mission are in keeping with the highest standards of performance and traditions of the United States military service and reflect great credit upon the unit and the United States Air Force.
LYNDON B. JOHNSON
"
citations,Dwight D. Eisenhower,"July 29, 1954","
THE PRESIDENT of the United States of America, authorized by Executive Order, July 6, 1945, has awarded the Medal of Freedom with Bronze Palm, to Mademoiselle Genevieve de Galard-Terraube, French Airborne Nurse, for meritorious service.
MEDAL OF FREEDOM (WITH BRONZE PALM)
Mademoiselle Genevieve de Galard-Terraube, French Airborne Nurse, by her ministrations to the sick and wounded at Dien Bien Phu, inspired and heartened the entire free world. Her service to her comrades, marked by the courage of a woman in battle and by the devotion of a nurse to her sworn duty, has been unsurpassed in this century. Her supreme fortitude in hours of peril, her unfaltering dedication to her mission reflected the greatness of spirit manifested on many fields, in many centuries, by the soldiers of France.
The Republic she serves so nobly has been an ally of the United States for 178 years. The continuing friendship between the peoples of the two Republics is symbolized today in their joined salute to Mademoiselle de Galard-Terraube. Her service at Dien Bien Phu reflects great credit upon herself and her country and the cause of freedom around the world.
DWIGHT D. EISENHOWER
"
citations,Harry S Truman,"May 13, 1946","
CITATION TO ACCOMPANY THE AWARD OF THE MEDAL FOR MERIT
TO
WILLIAM DOUGLAS PAWLEY
WILLIAM DOUGLAS PAWLEY, for exceptionally meritorious conduct in the performance of outstanding services to the United Nations. Mr. Pawley, with keen foresight, urged the strategic importance of defending the Burma Road as early as 1937. Through his indomitable will and perseverance, such defense was made possible. His initiative provided the means of action in the air which proved an important factor in preserving the Republic of China. Mr. Pawley accepted the responsibility for employment of the American Volunteer Group (The Flying Tigers), and through his untiring efforts this splendid company of volunteers was assembled and transported to China. When air action proved impossible because of damaged planes, without hesitation he assumed leadership and at great personal risk brought from other fronts the needed materiel. In spite of danger, he joined them in the field, and by procuring necessary supplies and providing maintenance and repairs made possible the heroic resistance which the American Volunteer Group offered in defense of Rangoon. His courage and fighting spirit are in keeping with the finest traditions.
HARRY S. TRUMAN
"
citations,Lyndon B. Johnson,"July 09, 1968","
CITATION TO ACCOMPANY THE AWARD OF THE PRESIDENTIAL UNIT CITATION TO THE 3D TACTICAL FIGHTER WING
The 3d Tactical Fighter Wing, Pacific Air Forces, distinguished itself by extraordinary heroism while participating in combat operations against an opposing armed force in Southeast Asia from 8 June 1966 to 16 April 1967. During this period, members of the 3d Tactical Fighter Wing flew more than 50,000 combat missions in support of friendly forces under attack. The gallantry, heroism, and determination displayed by the personnel of the 3d Tactical Fighter Wing have saved countless allied and American lives and accounted for over 14,000 enemy killed by air action. Despite extremely hazardous conditions, including adverse weather, low level night operations, and extensive exposure to accurate hostile fire, the pilots of the Wing have successfully delivered their ordnance within unprecedented proximity to beleaguered friendly forces. These devastatingly precise attacks, made without regard for personal safety, have stopped hostile attacks at the very perimeter of American positions and turned near defeats into overwhelming victories. The resolute dedication, professionalism, and extraordinary heroism displayed by the personnel of the 3d Tactical Fighter Wing are in keeping with the highest standards of performance and traditions of the United States military service, and reflect the highest credit upon themselves and the United States Air Force.
LYNDON B. JOHNSON
"
citations,Harry S Truman,"December 20, 1948","
CITATION ACCOMPANYING THE AWARD OF
THE MEDAL FOR MERIT
TO
MYRON C. TAYLOR
MYRON C. TAYLOR had achieved a brilliant career in law, industry and finance before he entered the difficult field of diplomacy. The world had known him as a leading figure in American business. At a time of bitter industrial strife, with the vision of a statesman he worked effectively to stabilize labor-management relations and in that sphere of complex and conflicting interests set a pattern out of which grew a more equitable relationship between employer and employee. Through all the active years of a busy life, in peace and in war, this remarkable man with a deep sense of public service has been a patron of the arts and sciences and' a liberal benefactor in the fields of education and philanthropy. Happily he is now in the zenith of his powers--a hale veteran in high service. As a diplomatist Mr. Taylor has been the Personal Representative of two Presidents of the United States to His Holiness the Pope with the rank of Ambassador. On many missions to His Holiness and to other leaders in church and state throughout Europe he has labored diligently with men of good will in parallel efforts to promote peace and concord among nations torn asunder by jealousy, hatred and ill will and to ameliorate the misery which inevitably follows in the wake of war. He has carried out his manifold and arduous duties with selfless disregard of incessant demands upon his own health and strength. Resolute in action, firm in principle, an enlightened economist with a passion for justice, Mr. Taylor, through a long and versatile career, has earned the accolade of his countrymen whom he has served faithfully and well wherever duty called him.
HARRY S. TRUMAN
"
citations,Lyndon B. Johnson,"December 03, 1968","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM TO
TROOP A, 3D SQUADRON, 5TH CAVALRY,
1ST PLATOON, TROOP B, 3D SQUADRON, 5TH CAVALRY,
3D PLATOON, TROOP C, 3D SQUADRON, 5TH CAVALRY,
HEADQUARTERS SECTION, HEADQUARTERS TROOP, 3D SQUADRON, 5TH CAVALRY,
GROUND SURVEILLANCE SECTION, HEADQUARTERS TROOP, 3D SQUADRON, 5TH CAVALRY,
MEDICAL PLATOON, HEADQUARTERS TROOP, 3D SQUADRON, 5TH CAVALRY, OF THE 9TH INFANTRY DIVISION,
AND TO BATTERY B, 7TH BATTALION, 9TH ARTILLERY
UNITED STATES ARMY
The foregoing units distinguished themselves by gallantry in action while engaged in military operations against a heavily armed enemy on the night of 19-20 March 1967 in the second battle of Ap Bau Bang, Republic of Vietnam. Although initially outnumbered more than ten to one and completely surrounded, Troop A tenaciously contained the fierce Viet Cong attack. As the enemy pressed its coordinated attack with mortars, automatic weapons, recoilless rifles and anti-tank rockets, the courageous defenders of the artillery fire support base at Ap Bau Bang sustained many direct hits on their combat vehicles, destroying two of the vehicles and wounding over half the troopers. With dauntless courage, ignoring their wounds, they struck back at the fanatical enemy, breaking up the enemy's repeated assaults. In violently executed moves, the besieged Troop A perimeter was reinforced by elements of Troop B, C and Headquarters, to relieve pressure on the defenders and destroy the Viet Cong forces. As the armored reinforcing columns raced to the battle area, they broke through the Viet Cong ambushes prepared for them, continued on to the embattled perimeter under intense fire, charged through the heavy enemy concentrations, and accomplished the first successful night reinforcement by armored units of a perimeter under heavy Viet Cong attack in the Vietnamese conflict. Massed fires of the cavalrymen and supporting artillery, armed helicopters, and tactical air fires poured into the enemy masses, as the troopers conducted successive counterattacks to complete the rout of the 273d Viet Cong Regiment. As dawn broke, after the six hour battle, enemy dead covered the battlefield. The indomitable fighting spirit and gallantry of the cavalry troopers achieved a signal victory at Ap Bau Bang which contributed significantly to the success of Operation Junction City in the Vietnamese campaign. The gallantry and heroism of the troopers was in keeping with the highest traditions of the cavalry and the United States Army.
LYNDON B. JOHNSON
"
citations,Harry S Truman,"August 13, 1945","
CITATION FOR DISTINGUISHED SERVICE MEDAL
MR. JAMES F. BYRNES, as Director of War Mobilization from October 1942 to March 1945, discharged duties of great responsibility with outstanding success. Faced with the problem of aiding the Chief Executive in girding the nation for a conflict of unprecedented proportions, he accomplished his task with exceptional skill. His sympathetic consideration of both military and civilian needs struck a delicate balance that insured the armed forces sufficient manpower and materiel for a maximum effort in a global war while maintaining civilian economy at the highest level of any belligerent in World War II. When necessary, he did not hesitate to support unpopular measures essential to the successful prosecution of the war. He continually gave ready hearing to all sides of momentous questions and rendered logical, sound decisions. He accompanied the Commander-in-Chief to vital conferences, applying his extensive knowledge of inter-Allied problems to their prompt and effective solution. With vast understanding, exceptional ability as an arbiter, unswerving devotion to the national interests and firm determination, Mr. Byrnes performed difficult services (of high importance), making a major contribution to the war effort.
HARRY S. TRUMAN
"
citations,Dwight D. Eisenhower,"May 20, 1959","
[Released May 20, 1959. Dated May 19, 1959]
Dear Foster:
It is an honor and a privilege to award you this Medal of Freedom. Inadequate though it is to express my gratitude and the gratitude of the Nation you have served so well, it does stand as a small token of the affection and esteem that the people of America and of the world hold for you and your tireless efforts on behalf of freedom.
With warm regard,As ever,D.E.
CITATION TO ACCOMPANY THE AWARD OFTHE MEDAL OF FREEDOMTOJOHN FOSTER DULLES
TO JOHN FOSTER DULLES for contributions of the highest order to the security of the United States and to the peace of the world.
During more thin six years as Secretary of State, in a time of international stress and national peril, he met problems of the gravest import with wisdom, judgment and courage. Tirelessly striving for the ideal of peace, he has steadfastly insisted that true peace can exist only with justice.
He worked and lived in the conviction that freedom will prosper only as men are willing to devote the same supreme endeavor to the waging of peace that they have given to the works of war. No man could do more than John Foster Dulles to exemplify this belief. His faith and his vision inspire all who love freedom.
He has served his country well. His belief in the ideals of America has been deep and strong. Those ideals will be kept secure so long as our country has men of the mold of John Foster Dulles.
In recognition of a lifetime of service to his country, and in profound gratitude, I deem it a high privilege to award him the Medal of Freedom.
DWIGHT D. EISENHOWER
"
citations,Lyndon B. Johnson,"August 15, 1968","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM
TO
HEADQUARTERS AND HEADQUARTERS COMPANY; 3D PLATOON, 5TH COMPANY;
AND 6TH COMPANY OF THE 2D BATTALION, 9TH REGIMENT,
5TH INFANTRY DIVISION ARMY OF THE REPUBLIC OF VIETNAM
The foregoing units distinguished themselves by extraordinary heroism during the defense of a Revolutionary Development Program pacification project near Tan Hung, Binh Long Province, Republic of Vietnam, on 11 July 1967 when they repulsed a full scale attack on their position by the 141st North Vietnamese Army Regiment. This numerically superior enemy force was equipped with numerous automatic weapons, large supplies of ammunition, and new equipment. During the early morning hours, the Republic of Vietnam units were subjected to a heavy volume of mortar fire followed by three separate human wave assaults against the position. In each case, the enemy penetrations of the perimeter were beaten back by fierce counterattacks. The viciousness of the close combat and the effectiveness of the defenders were fully demonstrated when more than 70 enemy bodies were found within the inner fortifications after the battle. Supported by air and artillery, the valiant defenders held their position, accounted for more than 170 North Vietnamese soldiers, and captured over 90 individual and crew served weapons. The determination, devotion to duty, and indomitable courage demonstrated by these men of the 2d Battalion, 9th Regiment, are in keeping with the highest traditions of military service and reflect great credit upon themselves, their unit, and the Republic of Vietnam.
LYNDON B. JOHNSON
"
citations,Harry S Truman,"October 05, 1945","
THE PRESIDENT of the United States takes pleasure in presenting the Gold Star in lieu of the Third Distinguished Service Medal to
FLEET ADMIRAL CHESTER WILLIAM NIMITZ, UNITED STATES NAVY
for service as set forth in the following
CITATION
For exceptionally meritorious service to the Government of the United States as Commander in Chief, United States Pacific Fleet and Pacific Ocean Areas, from June 1944, to August 1945. Initiating the final phase in the battle for victory in the Pacific, Fleet Admiral Nimitz attacked the Marianas, invading Saipan, inflicting a decisive defeat in the Japanese Fleet in the First Battle of the Philippines and capturing Guam and Tinian. In vital continuing operations, his Fleet Forces isolated the enemy-held bastions of the Central and Eastern Carolinas and secured in quick succession Peleliu, Angaur and Ulithi. With reconnaissance of the main beaches on Leyte effected, approach channels cleared and opposition neutralized in joint operations to reoccupy the Philippines, the challenge by powerful task forces of the Japanese Fleet resulted in a historic victory in the three-phased Battle for Leyte Gulf, October 24 to 26, 1944. Accelerating the intensity of aerial offensive by pressure exerted at every hostile strong point, Fleet Admiral Nimitz culminated long-range strategy by successful amphibious assault on Iwo Jima and Okinawa. A wise, steadfast and indomitable leader, Fleet Admiral Nimitz, by his daring strategy and his faith in the courage and skill of the officers and men under his command, finally placed representative forces of the United States Navy in the harbor of Tokyo for the formal capitulation of the Japanese Empire. Through his mastery of naval warfare, his strategical skill, his sound judgment and his inspiring leadership, he demonstrated the highest qualities of a naval officer and rendered services of the greatest distinction to his country.
HARRY S. TRUMAN
"
citations,Dwight D. Eisenhower,"June 26, 1953","
THE PRESIDENT of the United States of America, authorized by Act of Congress March 3, 1863 has awarded in the name of The Congress the Medal of Honor to
SERGEANT DAVID B. BLEAK, USA
for conspicuous gallantry and intrepidity at the risk of his life above and beyond the call of duty in action with the enemy:
Sergeant Bleak, Army Medical Service, United States Army, a member of the Medical Company, 223d Infantry Regiment, 40th Infantry Division, distinguished himself by conspicuous gallantry and indomitable courage above and beyond the call of duty in action against the enemy in the vicinity of Minari-gol, Korea, on 14 June 1952. As a medical aidman, he volunteered to accompany a reconnaissance patrol committed to engage the enemy and capture a prisoner for interrogation. Forging up the rugged slope of the key terrain, the group was subjected to intense automatic weapons and small arms fire and suffered several casualties. After administering to the wounded, he continued to advance with the patrol. Nearing the military crest of the hill, while attempting to cross the fireswept area to attend the wounded, he came under hostile fire from a small group of the enemy concealed in a trench. Entering the trench, he closed with the enemy, killed two with bare hands and a third with his trench knife. Moving from the emplacement, he saw a concussion grenade fall in front of a companion and, quickly shifting his position, shielded the man from the impact of the blast. Later, while ministering to the wounded, he was struck by a hostile bullet but, despite the wound, he undertook to evacuate a wounded comrade. As he moved down the hill with his heavy burden, he was attacked by two enemy soldiers with fixed bayonets. Closing with the aggressors, he grabbed them and smashed their heads together, then carried his helpless comrade down the hill to safety. Sergeant Bleak's dauntless courage and intrepid actions reflect utmost credit upon himself and are in keeping with the honored traditions of the military service.
DWIGHT D. EISENHOWER
"
citations,Harry S Truman,"March 08, 1946","
CITATION TO ACCOMPANY THE AWARD Of THE MEDAL FOR MERIT
TO
J. EDGAR HOOVER
J. EDGAR HOOVER, for exceptionally meritorious conduct in the performance of outstanding services to the United States. A preeminent citizen and public servant, Mr. Hoover has placed his opportunity to serve the citizens of the United States above personal interest. Under his able leadership as Director, the Federal Bureau of Investigation not only has become a powerful instrument of law enforcement in peacetime, but throughout the war years safeguarded the internal security of the United States, rendering ineffective espionage and preventing sabotage. Mr. Hoover's devotion to duty and outstanding administrative ability have contributed greatly to the welfare and defense of the Nation.
HARRY S. TRUMAN
"
citations,Lyndon B. Johnson,"May 07, 1968","
CITATION TO ACCOMPANY THE AWARD OF
THE PRESIDENTIAL UNIT CITATION
TO THE 20TH TACTICAL RECONNAISSANCE SQUADRON
The 20th Tactical Reconnaissance Squadron distinguished itself by displaying extraordinary gallantry in connection with military operations against an opposing armed force in Southeast Asia from 1 April 1966 to 31 December 1966. During this period the 20th Tactical Reconnaissance Squadron provided the majority of all United States Air Force daylight photographic intelligence taken over North Vietnam. Flying its combat missions in the face of some of the most effective and sophisticated air defense systems yet experienced by Air Force tactical aircraft, the Squadron contributed materially to the success of the tactical reconnaissance program in Southeast Asia. Through outstanding performance, extraordinary heroism, complete dedication and total teamwork, the Squadron accomplished its mission and maintained a high sortie rate despite extensive combat damage, aircraft losses, and extremely bad weather conditions over targets and recovery airfields. The courage, dedication, high professionalism and superb airmanship displayed by members of this unit are in keeping with the highest standards of performance and reflect great credit upon themselves, the unit and the United States Air Force.
LYNDON B. JOHNSON
"
citations,Harry S Truman,"November 27, 1946","
CITATION TO ACCOMPANY THE AWARD OF THE MEDAL FOR MERIT
TO
PAUL VORIES MC NUTT
PAUL VORIES McNUTT, for exceptionally meritorious conduct in the performance of outstanding services to the United States. Mr. McNutt, as Federal Security Administrator, Director of the Office of Community War Services, and Chairman of the War Manpower Commission throughout the entire war period when maintenance of the Nation's civilian strength was imperative, performed a unique and vital service in coordinating and promoting essential home front services to safeguard the public health, to provide emergency health, education, recreation and other community services in hard-pressed war areas, and to meet the extraordinary demands of war industry by training workers for maximum efficiency, tapping new sources of manpower, and, through his leadership, obtaining the voluntary support of management and labor essential to maximum results in carrying out his programs for conserving the Nation's human resources and utilizing them in the best interests of the Nation's all-out war effort. By his broad grasp of these intricate and inter-related problems, by his skill in administration and in securing the Nationwide cooperation of diverse groups, by his unswerving devotion to the Nation's democratic principles even under the pressures of war, and by his far-sighted understanding of the necessity to maintain the essential fabric of American life, Mr. McNutt contributed to the successful outcome of the war, far beyond the demands of duty.
HARRY S. TRUMAN
"
citations,Dwight D. Eisenhower,"March 18, 1954","
THE PRESIDENT of the United States of America, authorized by Act of Congress March 3, 1863 has awarded in the name of The Congress the Medal of Honor to
SERGEANT FIRST CLASS (THEN SERGEANT)
OLA L. MIZE, USA
for conspicuous gallantry and intrepidity at the risk of his life above and beyond the call of duty in action with the enemy:
Sergeant Mize, Infantry, United States Army, a member of Company K, 15th Infantry Regiment, 3d Infantry Division, distinguished himself by conspicuous gallantry and outstanding courage above and beyond the call of duty in action against the enemy near Surang-ni, Korea, on 10-11 June 1953. Company K was defending ""Outpost Harry,"" a strategically valuable position, when the enemy launched a heavy attack. Learning that a wounded comrade lay helpless at a friendly listening post, Sergeant Mize with a medical aid man moved through intense enemy fire and rescued him. On returning to his position Sergeant Mize organized an effective defense and inflicted heavy casualties against the continuously and fiercely attacking enemy. During this period he was knocked down three times by the concussion of artillery and grenade blasts but each time he dauntlessly arose and resumed the violent combat. When enemy onslaughts ceased temporarily with the enemy in possession of friendly emplacements in the outpost area, he led his few remaining men from bunker to bunker, firing into the apertures, throwing grenades at the entrenched foe, and effectively neutralizing their positions. When an enemy soldier suddenly stepped from cover prepared to fire at one of Sergeant Mize's men, Sergeant Mize killed him saving the life of his fellow-soldier. After rejoining the platoon, he observed that a friendly machine gun had been overrun. Unhesitatingly, he fought his way to the position, single-handedly killing ten of the enemy and dispersing the remainder. Fighting his way back to his command post he took a position to protect several wounded soldiers. Later, securing a radio, he directed friendly artillery fire upon the attacking enemy's routes of approach and at dawn he helped regroup for a counterattack which drove the enemy from the outpost. Sergeant Mize's valorous conduct and unflinching courage reflect lasting glory upon himself and uphold the noble traditions of the military service.
DWIGHT D. EISENHOWER
"
citations,Lyndon B. Johnson,"August 04, 1967","
BY VIRTUE of the authority vested in me as President of the United States and as Commander-in-Chief of the Armed Forces of the United States I have today awarded
THE PRESIDENTIAL UNIT CITATION (ARMY) FOR EXTRAORDINARY HEROISM
TO
THE 2D BATTALION (AIRBORNE) 503D INFANTRY, 173D AIRBORNE BRIGADE ( SEPARATE )
AND ATTACHED UNITS
The 2d Battalion (Airborne), 503d Infantry, 173d Airborne Brigade (Separate), with attachments, is cited for extraordinary heroism in connection with military operations against a hostile force near Phouc Vinh, Republic of Vietnam, on March 10, 1966 The Battalion was participating as part of a larger force on a search and destroy mission sweeping a portion of war zone ""D"" during operation ""Silver City"", and had been in contact with small groups of Viet Cong during four days of operations in the dense jungle area. On the morning of 16 March the Battalion was deployed in a defensive perimeter in preparation for resuming operations.
At approximately 0700 hours a patrol from Company ""B"" had begun to move from its positions to initiate action against the enemy. At the same time, a resupply helicopter was descending onto the landing zone located within the Battalion perimeter. Suddenly the helicopter came under heavy automatic weapons fire from the enemy and was destroyed, and the jungle erupted in gunfire all around the defensive perimeter. The leading elements of the patrol were caught in this initial concentration of murderous fire. The Viet Cong forces, supported by a tremendous volume of automatic weapons, mortar and artillery fire, attacked all around the perimeter. The enemy exerted considerable force at a point between Company ""A"" and Company ""C"" in an effort to effect a breakthrough at this location.
Personnel of the two companies, including the wounded, steadfastly remained in their positions, responded at close quarters with fire that was both deadly and accurate, and succeeded in breaking up the determined enemy attack. Maintaining continuous contact around the perimeter, the Viet Cong launched another strong attack to breach the defenses. This effort was focused on the center and left flank of Company ""B"". Time and time again the Viet Cong charged the positions, but the indefatigable and determined paratroopers of Company ""B"" exacted heavy casualties and beat back the enemy attackers.
Regrouping and concentrating their forces, the Viet Cong made a final assault on the flank of Company ""C"". This time the desperate Viet Cong ran forward in waves under the protective umbrella of a heavy volume of their supporting fires. Again, however, the gallant and resolute paratroopers repulsed the enemy, inflicting severe losses, completely disrupting his efforts to destroy the Battalion, and forcing the Viet Cong to withdraw. Documentary evidence indicates that the attacking force consisted of the entire Viet Cong 271st Main Force Regiment, reinforced by two artillery battalions. A total of 303 Viet Cong dead were confirmed by body count. An estimated additional 150 were killed and numerous Viet Cong were wounded during the battle. The courageous and exemplary actions of the 2d Battalion (Airborne), 503d Infantry, in decisively defeating a determined, numerically superior, and well trained and equipped enemy force reflect great credit on the members of the Unit and are in keeping with the finest traditions of the United States Army.
LYNDON B. JOHNSON
"
citations,Dwight D. Eisenhower,"May 10, 1960","
THE PRESIDENT of the United States takes pleasure in presenting the Legion of Merit to
CAPTAIN EDWARD L. BEACH, UNITED STATES NAVY
for services as Commanding Officer of the U.S.S. TRITON during the first submerged voyage around the world.
CITATION:
For exceptionally meritorious conduct in the performance of outstanding service while serving on board the U.S.S. Triton from the 16th of February 1960 to the 10th of May 1960. As Commanding Officer, Captain Edward L. Beach, U.S. Navy, led his crew with courage, foresight and determination in an unprecedented circumnavigation of the globe, proving man's ability under trying conditions to accomplish prolonged submerged missions as well as testing new and complex equipment in the world's largest submarine. This historic voyage took his ship into strange waters under difficult and frequently unknown conditions, as a result, the Triton collected much valuable oceanographic information. Captain Beach's sound judgment, masterful leadership, professional skill and devotion to duty were in keeping with the highest traditions of the naval service.
DWIGHT D. EISENHOWER
"
citations,Harry S Truman,"June 30, 1947","
CITATION TO ACCOMPANY THE AWARD OF THE MEDAL FOR MERIT TO DEAN ACHESON
DEAN ACHESON, for exceptionally meritorious conduct in the performance of outstanding services to the United States from 1940 to December 31, 1946. Mr. Acheson, as a private citizen in 1940, was among those who first saw clearly the Fascist threat to our national existence. He exerted his distinguished advocacy to rally his fellow citizens in favor of the delivery of American destroyers to beleaguered Britain. As Assistant Secretary of State from February 1, 1941 to August 16, 1945, and as Under Secretary of State until today, he has been one of the architects of victory and of the struggle for peace. In his relations with the Congress, Mr. Acheson fostered a responsive relationship between the Executive and Legislative Branches of the Government in the field of foreign affairs; and he brought to the councils of government a long view and a genius for bold design typified by the Acheson-Lilienthal plan for international control of atomic energy.
HARRY S. TRUMAN
"
citations,Dwight D. Eisenhower,"January 18, 1961","
[ Text read by Brig. Gen. A. J. Goodpaster, Staff Secretary to the President ]
CITATION TO ACCOMPANY THE AWARD OF
THE MEDAL OF FREEDOM
TO
THOMAS S. GATES
FOR EXCEPTIONALLY MERITORIOUS SERVICE
AND DISTINGUISHED CONTRIBUTION
TO THE SECURITY OF THE UNITED STATES
Through nearly seven years of service in the Department of Defense-as Under Secretary of the Navy, Secretary of the Navy, Deputy Secretary of Defense, and currently Secretary of Defense--Thomas Gates has worked with selfless dedication for the security of the United States and the Free World. He has brought experienced leadership, sound judgment, and unswerving loyalty and courage to the heavy responsibilities assigned to him.
Through his effective leadership in the direction of the United States military forces, and his statesmanship and diplomatic skill in numerous international conferences on security affairs, he has made outstanding contributions to the constant effort of our Nation to attain the goal of world peace with freedom and honor. It is with great pleasure that I award to him the Medal of Freedom.
DWIGHT D. EISENHOWER
"
citations,Harry S Truman,"October 03, 1947","
CITATION TO ACCOMPANY THE AWARD OF THE MEDAL FOR MERIT TO FRED M. VINSON
FRED M. VINSON, for exceptionally meritorious conduct in the performance of outstanding services to the United States from May 1943, to June, 1946. Mr. Vinson demonstrated the peculiarly exacting qualities of statesmanship needed in a global war whose economics and organizational complexities created problems of a scope hitherto unknown to history. To the people he was a human symbol of the strength of American leadership, and to the two commanders-in-chief he served, he was one of the Nation's greatest contributors to victory in the war and to the successful reconversion to peace afterwards. In personality, in speech, in the tone and justice of wartime decisions whose wisdom have since been amply proved, he displayed solid knowledge of detail governed by a true perspective and a shrewd eye to the over-all needs of the Nation. His outstanding qualities as administrator, negotiator and conciliator were rooted deep in American character, and his words and acts, determining some of the greatest decisions of the war and postwar period, had their base in the principles that go back to the founding fathers. As the Director of the Office of Economic Stabilization he kept America's war economy pointed to victory without the concomitant chaos that had been the major disease of production in past wars. Few Americans contributed so much to the check of inflation during the war as this economist, financial expert and lawyer with the judicial mind, the broad-gauge imagination and the simple American talent for practical judgment. His policies as Director of the Office of War Mobilization and Reconversion lubricated the Nation's transition from the overwhelmingly strenuous war effort in the two-front war to the reduced pace required after Germany's capitulation and before Japan's surrender. He directed the liquidation of the Nation's nervous strain finally from total war to total peace so that the change created a pattern of economic smoothness and harmony unparalleled in previous postwar periods and hardly anticipated in this one. As Secretary of the Treasury, he maintained the same high level of statesmanship, carrying his talents into the international field. The job he had done before as a leader in America's war and reconversion economy he now repeated on an international plane in the effort to rehabilitate world economy. Here, and in every post to which his President and his country assigned him, Mr. Vinson sustained the reputation that he had securely established as one of the foremost Americans of his generation.
HARRY S. TRUMAN
"
